,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
70,10002179.SH,4.4,20191223,20200624,510300C2006M04400,300ETF购6月4400,10000.0,C
71,10002180.SH,3.6,20191223,20200624,510300P2006M03600,300ETF沽6月3600,10000.0,P
72,10002181.SH,3.7,20191223,20200624,510300P2006M03700,300ETF沽6月3700,10000.0,P
73,10002182.SH,3.8,20191223,20200624,510300P2006M03800,300ETF沽6月3800,10000.0,P
74,10002183.SH,3.9,20191223,20200624,510300P2006M03900,300ETF沽6月3900,10000.0,P
75,10002184.SH,4.0,20191223,20200624,510300P2006M04000,300ETF沽6月4000,10000.0,P
76,10002185.SH,4.1,20191223,20200624,510300P2006M04100,300ETF沽6月4100,10000.0,P
77,10002186.SH,4.2,20191223,20200624,510300P2006M04200,300ETF沽6月4200,10000.0,P
78,10002187.SH,4.3,20191223,20200624,510300P2006M04300,300ETF沽6月4300,10000.0,P
79,10002188.SH,4.4,20191223,20200624,510300P2006M04400,300ETF沽6月4400,10000.0,P
80,10002215.SH,4.5,20191231,20200122,510300C2001M04500,300ETF购1月4500,10000.0,C
81,10002216.SH,4.5,20191231,20200122,510300P2001M04500,300ETF沽1月4500,10000.0,P
82,10002217.SH,4.5,20191231,20200226,510300C2002M04500,300ETF购2月4500,10000.0,C
83,10002218.SH,4.5,20191231,20200226,510300P2002M04500,300ETF沽2月4500,10000.0,P
84,10002219.SH,4.5,20191231,20200325,510300C2003M04500,300ETF购3月4500,10000.0,C
85,10002220.SH,4.5,20191231,20200325,510300P2003M04500,300ETF沽3月4500,10000.0,P
86,10002221.SH,4.5,20191231,20200624,510300C2006M04500,300ETF购6月4500,10000.0,C
87,10002222.SH,4.5,20191231,20200624,510300P2006M04500,300ETF沽6月4500,10000.0,P
